Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
2315672,FOODA - 600 W CHICAGO PLAZA,FOODA,2664783,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),600 W CHICAGO AVE ,CHICAGO,IL,60654,2019-10-10T00:00:00.000,License,Pass,,41.896585191199556,-87.64299618172501,"{'longitude': '41.896585191199556', 'latitude': '-87.64299618172501'}",,,,,
2315660,CVS/PHARMACY #11376,CVS/PHARMACY #11376,2647723,GROCERY STORE /PHARMACY,Risk 3 (Low),1034 W LAKE ST ,CHICAGO,IL,60607,2019-10-10T00:00:00.000,License,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO CLEAN UP PROCEDURE POSTED ON SITE OR NECESSARY ITEMS OUTLINED IN THE POLICY ON SITE DURING TIME OF INSPECTION FOR RESPONDING TO VOMIT AND DIARRHEAL EVENTS THAT CAN OCCUR IN THE FOOD ESTABLISHMENT. MUST PROVIDE AND MAINTAIN.,41.885670730222465,-87.65345429840177,"{'longitude': '41.885670730222465', 'latitude': '-87.65345429840177'}",,,,,
2315669,CVS/PHARMACY #11376,CVS/PHARMACY #11376,2647725,GROCERY STORE /PHARMACY,Risk 3 (Low),1034 W LAKE ST ,CHICAGO,IL,60607,2019-10-10T00:00:00.000,License,Pass w/ Conditions,,41.885670730222465,-87.65345429840177,"{'longitude': '41.885670730222465', 'latitude': '-87.65345429840177'}",,,,,
2315741,UNCLE JOES JERK CHICKEN,UNCLE JOES JERK CHICKEN,2684579,Restaurant,Risk 1 (High),205 W 87TH ST ,CHICAGO,IL,60620,2019-10-10T00:00:00.000,License,Pass,"17. PROPER DISPOSITION OF RETURNED, PREVIOUSLY SERVED, RECONDITIONED & UNSAFE FOOD | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: FOUND NO TRASH RECEPTACLE IN THE TOILET ROOM. INSTRUCTED TO PROVIDE A TRASH RECEPTACLE WITH A COVER/LID AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: ALL FOOD HANDLERS MUST MEET THE FOOD HANDLER REQUIREMENTS AND PROVIDE PROOF. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: ALL CITY OF CHICAGO CERTIFIED FOOD HANDLERS MUST TAKE THE ALLERGEN TRAINING COURSE. INSTRUCTED TO MEET THE REQUIREMENT AND PROVIDE PROOF.",41.73603017519755,-87.6290945085756,"{'longitude': '41.73603017519755', 'latitude': '-87.6290945085756'}",,,,,
2315650,BP GAS STATION,BP GAS STATION,2094234,Grocery Store,Risk 3 (Low),6500 S KEDZIE AVE ,CHICAGO,IL,60629,2019-10-10T00:00:00.000,Canvass Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGER TO PROVIDE IN A VERIFIABLE MANNER EMPLOYEE RESPONSIBLITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  OBSERVED NO PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP POLICY AND SUPPLIES. PRIORITY FOUNDATION 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK IN FRONT COFFEE PREP AND REAR DISH WASHING AREA. INSTRUCTED MANAGER TO INSTALL HAND WASHING SINK WITH HOT AND COLD RUNNING WATER AND SOAP AND PAPER TOWELS IN COFFEE PREP AND REAR DISH WASHING AREA. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED SEVERAL BAGS OF ICE DISPLAYED FOR RETAIL SALE IN FREEZER WITH IMPROPER LABELING. INSTRUCTED MANAGER TO PROPERLY LABEL ALL PACKAGED ICE WITH BUSINESS NAME, ADDRESS, AND NET WEIGHT. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments:  OBSERVED SINGLE SERVICE ARTICLES STORED ON FLOOR IN REAR STORAGE AREA. INSTRUCTED MANAGER TO ELEVATE ALL SINGLE SERVICE ARTICLES OFF FLOOR. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSEREVED RUST DEPOSITS ON INTERIOR SURFACES OF ICE MACHINE. INSTRUCTED MANAGER TO REMOVE RUST DEPOSITS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  OBSERVED RESIDUE ON INTERIOR SURFACES OF ICE DISPENSER ON POP MACHINES, NOZZLES ON BEVERAGE MACHINES, SPILLS AND DEBRIS INSIDE CABINETS UNDER BEVERAGE AREA, DUST BUILDUP ON SHELVING UNITS AND WINDOW LEDGES IN SALES AREA, FAN COVERS IN WALK-IN COOLER. INSTRUCTED MANAGER TO CLEAN AND SANITIZE ALL FOOD AND NON-FOOD CONTACT SURFACES AND EQUIPEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED MISSING AND STAINED CEILING TILES IN DISH WASHING AND STAFF WASHROOM AREA. INSTRUCTED MANAGER TO REPLACE CEILING TILES AND MAINTAIN.",41.77527445745754,-87.70319733305737,"{'longitude': '41.77527445745754', 'latitude': '-87.70319733305737'}",,,,,
2315705,SIRI INDIAN RESTAURANT,SIRI INDIAN RESTAURANT,2602169,Restaurant,Risk 1 (High),1520 W TAYLOR ST ,CHICAGO,IL,60607,2019-10-10T00:00:00.000,Canvass Re-Inspection,Pass w/ Conditions,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED TCS FOODS (MARINATED CHICKEN AND BEEF,FRIED CAULIFLOWER, ALL HOUSE SAUCES, VERGETABLE RICE, ETC) WITHOUT LABELS IN ALL REFRIGERATION UNITS THROUGHOUT PREP AREA. MUST PROVIDE USE BY OR DISCARD DATE LABELS (NOT TO EXCEED 7 DAYS) ON ALL REFRIGERATED FOOD ITEMS PREPARED ON SITE AND HELD FOR MORE THAN 24 HOURS AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD HANDLERS WITHOUT EFFECTIVE HAIR RESTRAINTS. MUST PROVIDE AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED FOIL USED AS A LINER ON ALL EXTERIOR SURFACES OF EQUIPMENT THROUGHOUT FACILITY. INSTRUCTED TO REMOVE , CLEAN AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXCESSIVE DRIED FOOD DEBRIS/ SPLATTER ON ALL COOKING/REFRIGERATION EQUIPMENT IN PREP AREA. MUST CLEAN AND MAINTAIN ALL EXTERIOR SURFACES OF EQUIPMENT FREE OF ACCUMULATED DEBRIS | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HEAVILY ACCUMULATED SURFACES WITH GREASE AND EXCESSIVE DRIED FOOD SPLATTER THROUGHOUT REAR PREP AREA ON WALLS AND CEILING TILES. MUST DETAIL CLEAN AND MAINTAIN ALL WALL SURFACES INCLUDING COOKING EQUIPMENT, INGREDIENT CONTAINERS, RACKS AND SHELVING UNITS WITH DRIED FOOD DEBRIS, AND DIRT BUILDUP. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS THROUGHOUT PREMISES ESPECIALLY IN REAR PREP/ STORAGE AREAS ALONG WALL BASE AND UNDER EQUIPMENT WITH EXCESSIVE GREASE,WATER AND FOOD DEBRIS BUILD UP. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HEAVY CLUTTER THROUGHOUT FACILITY ON FLOORS, SHELVING UNITS/RACKS AND IN STORAGE AREAS. MUST DETAIL CLEAN , REMOVE UNNECESSARY ITEMS, ORGANIZE AND ELEVATE 6 INCHES OFF FLOOR AND MAINTAIN | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE LIGHT BULB SHIELDING IN REAR PREP AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HEAVY DIRT AND, DUST AND GREASE ACCUMULATION INSIDE,ON PIPES AND ON EDGES OF THE EXHAUST HOOD AND FILTERS ABOVE COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN SAID EQUIPMENT",41.86939628798951,-87.66499334444555,"{'longitude': '41.86939628798951', 'latitude': '-87.66499334444555'}",,,,,
2315704,PRESENCE CHICAGO HOSPITALS NETWORK,ST. JOSEPH HOSPITAL,1144381,Restaurant,Risk 1 (High),2900 N LAKE SHORE DR ,CHICAGO,IL,60657,2019-10-10T00:00:00.000,Canvass,Fail,"8. HANDS CLEAN & PROPERLY WASHED - Comments: OBSERVED EMPLOYEE AT DISH ROOM WASHING, RINSING, SANITIZING AND STORING POTS, PANS AND UTENSILS. OBSERVED NO HANDWASHING AFTER HANDLING DIRTY POTS, PRIOR TO   HANDLE CLEAN AND SANITIZING POTS. MUST WASH HANDS AFTER EVERY POSSIBLE CONTAMINATION.  NO HANDWASHING SINK PROVIDED AT SAID AREA.  PRIORITY VIOLATION:7-38-010,CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDWASHING SINK INSTALLED AT POT'S ROOM,AT MAIN KITCHEN BY THE PREP AREA(RAW,READY TO EAT FOOD HANDLED),AT WEST PREP AREA ACROSS FROM MAIN KITCHEN AND ON THE FRONT AREA/COFFEE STATION,ICE MACHINE,ETC. INSTRUCTED TO INSTALLED SAID SINK WITH HOT.COLD RUNNING WATER.PROVIDE SOAP AND PAPER TOWELS. PRIORITY FOUNDATION VIOLATION:7-38-030(C)NO CITATION ISSUED | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments:  BEGINNING OF MINERAL INSIDE THE ICE MACHINE WATER RESERVOIR,AND BACK PANEL. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN ICE MACHINE. - | 22. PROPER COLD HOLDING TEMPERATURES - Comments: FOUND TCS FOOD AT IMPROPER TEMPERATURE: 5# OF COOKED CHILI AT TEMP OF 46.5F; 15# OF COOKED PASTA AT TEMP OF 47.7F,MENTIONED PRODUCTS WERE STORED INSIDE THE WALK-IN COOLER AT CATERING SIDE.FOOD DISCARDED AND DENATURED BY EMPLOYEE.POUNDS 20,VALUE 29 PRIORITY VIOLATION:7-38-005,CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments:  NOT LABELED RE-PACKED SWEETS( SLICE OF CHEESE CAKES,SLICE OF VARIOUS CAKES,DONUTS ,COOKIES ETC.)STORED ON DISPLAY COOLER AND COUNTER TOP. MUST PROVIDED INDIVIDUALLY FOOD NAME,INGREDIENTS,AND LIST ALLERGEN. PRIORITY FOUNDATION VIOLATION:NO CITATION ISSUED | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  NO BACK FLOW PREVENTION DEVICE PROVIDED AT EAST ICE MACHINE WATER LINE,AT PREP/KITCHEN AREA. MUST INSTALL SO BACK FLOW PREVENTION DEVICE MAY BE LOCATED TO BE SERVICED AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  EXCESS ICE BUILD-UP ON CONDENSER UNIT INSIDE AND PIPES INSIDE  THE WALK-IN FREEZER .INSTRUCTED TO REPAIR  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: WASTE OIL CONTAINER NOT MAINTAINED,EXCESS WASTE OIL ON LID  AND CONTAINER WITH DRIPPINGS ON GROUND.INSTRUCTED TO CLEAN AND MAINTAIN GREASE CONTAINER AND GROUND. PRIORITY FOUNDATION VIOLATION:7-38-020(B)CITATION ISSUED | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MISSING FLOOR TILE UNDER RUBBER MAT IN PREP AREA/KITCHEN.INSTRUCTED TO REPLACE SAID TILE.PEELING PAINT AND BROKEN CEMENT ON FLOOR AT FOOD CART AREA IN DISH ROOM,INSTRUCTED TO REPAIR CAUSE.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  NO FOOD HANDLER TRAINING CERTIFICATE PROVIDED ON SITE,INSTRUCTED TO PROVIDE - | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: NO PREVIOUS INSPECTION SUMMARY REPORT POSTED ON SITE FROM 10-18-18,REPORT #2229837,INSTEAD WAS POSTED AT CAFETERIA SUMMARY REPORT FROM AUGUST 21,2017. NEW SUMMARY REPORT GIVEN AND POSTED PRIORITY FOUNDATION VIOLATION: 7-42-010(B),CITATION ISSUED ",41.93440298707838,-87.63680583708285,"{'longitude': '41.93440298707838', 'latitude': '-87.63680583708285'}",,,,,
2315686,TWISTED TACOS,TWISTED TACOS,2694387,Restaurant,Risk 1 (High),24 E ADAMS ST ,CHICAGO,IL,60603,2019-10-10T00:00:00.000,License,Not Ready,,41.87961077820512,-87.62685551466794,"{'longitude': '41.87961077820512', 'latitude': '-87.62685551466794'}",,,,,
2315700,NEVERIA Y FRUTERIA MI LINDA MICHOACANA,NEVERIA Y FRUTERIA MI LINDA MICHOACANA,2664805,Restaurant,Risk 2 (Medium),2740 W 59TH ST ,CHICAGO,IL,60629,2019-10-10T00:00:00.000,License,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: REAR TOILET ROOM WITH NO HAND WASHING SINK. INSTRUCTED TO INSTALL A HAND WASHING SINK WITH HOT/COLD RUNNING WATER PER CITY CODE. PRIORITY VIOLATION 7-38-030(c) NO CITATION ISSUED | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO CHEMICAL TEST KITS FOR THE SANITIZER TO BE USED AT THE 3-COMPARTMENT SINK. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-030 NO CITATION ISSUED | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: FOUND NO RECEPTACLE IN THE UNISE TOILET ROOM WITH A COVER/LID. INSTRUCTED TO PROVIDE A RECEPTACLE WITH A COVER/LID. MAINTAIN SAME. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: ALL FOOD HANDLERS MUST MEET THE FOOD HANDLERS REQUIREMENTS AND PROVIDE PROOF.",41.786530774401776,-87.69277691398389,"{'longitude': '41.786530774401776', 'latitude': '-87.69277691398389'}",,,,,
2315675,NEW BEGINNINGS DAY CARE CENTER INC.,NEW BEGINNINGS DAY CARE CENTER,2215693,Children's Services Facility,Risk 1 (High),5443 - 5451 W NORTH AVE ,CHICAGO,IL,60639,2019-10-10T00:00:00.000,License,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF RODENT ACTIVITY ON THE PREMISES.  OBSERVED APPROXIMATELY 25 MOUSE DROPPINGS BEHIND THE FILE CABINET IN THE DRY STORAGE ROOM NEXT TO THE KITCHEN, 10 MOUSE DROPPINGS IN THE UTILITY CLOSET IN THE KITCHEN, 10 MOUSE DROPPINGS IN THE LAUNDRY ROOM, 10 MOUSE DROPPINGS INSIDE OF THE VANITY CABINET IN THE ROOM A4 WASHROOM, 10 MOUSE DROPPINGS IN THE CLOSET IN THE ROOM A5 WASHROOM, 30 MOUSE DROPPINGS IN THE STORAGE ROOM NEXT TO THE LUNCH ROOM, 10 MOUSE DROPPINGS IN THE UTILITY CLOSET IN ROOM A3, AND 10 MOUSE DROPPINGS IN THE GARAGE AREA.  MANAGEMENT INSTRUCTED TO CLEAN AND REMOVE ALL RODENT DROPPINGS IN THE AFFECTED AREA AND HAVE PEST CONTROL SERVICE TO ELIMINATE THE PEST ACTIVITY.  PRIORITY FOUNDATION 7-38-020(A).  CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/2' OPENINGS ALONG THE BOTTOM OF THE FRONT ENTRANCE AND GARAGE OVERHEAD DOOR.  MANAGEMENT INSTRUCTED TO RODENT PROOF ALL OUTER OPENINGS. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A DEAD MOUSE ON THE FLOOR IN THE LAUNDRY ROOM NEXT TO THE WATER HEATER.  MANAGEMENT INSTRUCTED TO REMOVE ALL DEAD RODENTS FROM THE PREMISES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED ALUMINUM FOIL PANS STORED IN THE DRY STORAGE ROOM THAT APPEAR TO HAVE BEEN USED MORE THAN ONE TIME TO STORE FOOD.  MANAGEMENT INSTRUCTED NOT TO REUSE ALUMINUM FOIL PANS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE INTERIOR OF THE MICROWAVE AND STORAGE SHELVES IN THE DRY STORAGE ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN AND REMOVE EXCESSIVE CLUTTER FROM THE STORAGE ROOMS AND UTILITY CLOSETS TO ELIMINATE PEST HARBORAGE CONDITIONS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: REPLACE THE WATER STAINED CEILING TILES IN THE CLASSROOMS. REPAIR THE OPENING IN THE WALL BELOW THE EXPOSED HAND WASHING SINK IN THE MIDDLE CLASSROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN THE FLOOR DRAINS IN THE CLASSROOMS FILLED WITH LITTER.",41.9093089526564,-87.76221583623584,"{'longitude': '41.9093089526564', 'latitude': '-87.76221583623584'}",,,,,
2315667,NOVA PIZZA,NOVA PIZZA,52447,Restaurant,Risk 1 (High),5849 S PULASKI RD ,CHICAGO,IL,60629,2019-10-10T00:00:00.000,Complaint,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND THE INTERIOR OF THE DEEP FRYERS WITH THICK ENCRUSTED FOOD, DIRT AND GREASE BUILD UP. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN THE INTERIOR OF THE FRYERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MOPS STORED INSIDE OF THE MOP BUCKETS. INSTRUCTED TO STORE HANGING UP FOR PROPER AIR DRYING. MAINTAIN SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS IN THE CORNERS AND UNDER/AROUND THE COOKING/COOLING EQUIPMENT WITH DIRT AND DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN FLOORS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING AVAILABLE. ALL CERTIFIED MANAGERS MUST PROVIDE ALLERGEN TRAINING.",41.78629925284164,-87.72282652764042,"{'longitude': '41.78629925284164', 'latitude': '-87.72282652764042'}",,,,,
2315732,JOHNNY O'S,JOHNNY O'S,1588,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,2019-10-10T00:00:00.000,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE AT THIS TIME OF INSPECTION. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION,NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO VAILD CITY OF CHICAGO CERTIFICATE ON PREMISES/NOR POSTED AT THIS TIME, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005, CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON PREMISES AT THIS TIME, INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-010, NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES FOR RESPONDING TO VOMIT AND DIARRHEA EVENTS, INSTRUCTED TO PROVIDE ALONG WITH THE NECESSARY ITEMS NEEDED AND A DISINFECTANT RATED FOR NOROVIRUS. PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL /NOR LOG BOOK ON PREMISES AT THIS TIME. PRIORITY FOUNDATION 7-38-020(C), CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE INTERIOR OF THE MICROWAVE NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS WITH MANY CRACKED, LOOSE TILES,  INSTRUCTED TO REPAIR/REPLACE. ALSO CLEAN FLOORS UNDER EQUIPMENT. REPLACE ALL WATER DAMAGED CEILING TILES IN RESTAURANT AND UNUSED STORE AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING, INSTRUCTED TO PROVIDE.",41.830791780461546,-87.65082245322775,"{'longitude': '41.830791780461546', 'latitude': '-87.65082245322775'}",,,,,
2315731,JAMAICAN  GATES,JAMAICAN GATES,1986698,Restaurant,Risk 1 (High),10226 S HALSTED ST ,CHICAGO,IL,60628,2019-10-10T00:00:00.000,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED VOMITING AND DIARRHEAL PROCEDURE IN PLACE .HOWEVER MUST PROVIDE ALL NECESSARY ITEMS OUTLINE IN POLICY INCLUDING DISPOSABLE GLOVES, FACE MASK, DISPOSBLE MOP AND APPROPRIATE SANITIZE TO KILL THE NOROVIRUS. PRIORITY FOUNDATION | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OUTSIDE GRILL IN REAR YARD. INSTRUCTED TO REMOVE FROM PREMISES REAR. OUTSIDE COOKING NOT ALLOWED",41.70790992815699,-87.64300673781825,"{'longitude': '41.70790992815699', 'latitude': '-87.64300673781825'}",,,,,
2315654,FOODA - 515 N STATE,FOODA,2664784,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),515 N STATE ST ,CHICAGO,IL,60654,2019-10-10T00:00:00.000,License,Pass,,41.89141810118847,-87.62791475607904,"{'longitude': '41.89141810118847', 'latitude': '-87.62791475607904'}",,,,,
2315692,ST BARNABAS ELEMENTARY,ST BARNABAS ELEMENTARY,2142655,School,Risk 1 (High),10121 S LONGWOOD DR ,CHICAGO,IL,60643,2019-10-10T00:00:00.000,Canvass Re-Inspection,Pass,,41.70961494964804,-87.669573614441,"{'longitude': '41.70961494964804', 'latitude': '-87.669573614441'}",,,,,
2315690,PIZZA-METRO,PIZZA-METRO,1545880,Restaurant,Risk 1 (High),1707 W DIVISION ST ,CHICAGO,IL,60622,2019-10-10T00:00:00.000,Canvass Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING FLOOR TILES BEHIND 2-DOOR FRONT PREP COOLER. MUST REPAIR/REPLACE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER AND UNNECESSARY ITEMS IN BASEMENT. MUST REMOVE CLUTTER AND UNNECESSARY ITEMS TO PREVENT RODENT HARBORAGE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED DIRT AND DEBRIS ON FLOOR THROUGHOUT BASEMENT. MUST CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INADEQUATE LIGHTING IN FRONT PREP/DINING AREA. MUST PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED CITY OF CHICAGO CERTIFIED FOOD MANAGERS WITHOUT THE ALLERGEN TRAINING. INSTRUCTED THAT ALL CERTIFIED FOOD MANAGERS MUST COMPLETE FOOD ALLERGEN.",41.90319053056459,-87.67029008677447,"{'longitude': '41.90319053056459', 'latitude': '-87.67029008677447'}",,,,,
2315696,MIKKEY'S RETRO GRILL,MIKKEY'S RETRO GRILL,2615910,Restaurant,Risk 1 (High),8132 S STONY ISLAND AVE ,CHICAGO,IL,60617,2019-10-10T00:00:00.000,Complaint Re-Inspection,Pass,,41.74684499702,-87.58601627170704,"{'longitude': '41.74684499702', 'latitude': '-87.58601627170704'}",,,,,
